id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,roundIndex,roundIndexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01KFEJ5E9BF1S7ZWGC98397B4G,,,01KFEJ5E832Q64ZNG3ZKPXGHJ5,2026-01-20T20:39:59.01938775Z,false,2026-01-20T20:39:59.01938775Z,,,01KFEJ5EDKS64497V39SJHT65J,2026-01-20T20:39:59.159748249Z,,,,,,,false,2026-01-20T20:39:59.01938775Z,,,,,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:59.01938775Z,CG_cooperate,2026-01-20T20:39:59.01938775Z
01KFEDC9FF7T49EPA99GZDGH84,2,2026-01-20T19:53:21.819219944Z,01KFEDC9EK94N2WNCHE5RRQHCJ,2026-01-20T19:16:20.591467982Z,true,2026-01-20T19:57:03.128745241Z,end of game,2026-01-20T19:57:03.142725278Z,01KFEDC9JPDYCGZ1YAN4EWV7XR,2026-01-20T19:16:20.696297267Z,01KFEFG0PB7PSDS0AE0P46D9M1,2026-01-20T19:53:19.824121647Z,12,2026-01-20T19:53:21.885667726Z,null,2026-01-20T19:57:03.128745241Z,true,2026-01-20T19:53:21.819219944Z,true,2026-01-20T19:53:21.819219944Z,ended,2026-01-20T19:57:03.142725278Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:20.591467982Z,CG_cooperate,2026-01-20T19:16:20.591467982Z
01KFEDCCBE716PRHN8Q6NQV6ZT,2,2026-01-20T19:41:58.972095269Z,01KFEDCCAW3ZY6KSKNHTKZ971F,2026-01-20T19:16:23.534332695Z,true,2026-01-20T19:44:44.341721263Z,end of game,2026-01-20T19:44:44.355794909Z,01KFEDCCE86XF0Q23H38CRHRW5,2026-01-20T19:16:23.625985613Z,01KFEERY834ZYF8VTYQ75DCB98,2026-01-20T19:40:43.658155676Z,12,2026-01-20T19:41:59.017345471Z,null,2026-01-20T19:44:44.341721263Z,true,2026-01-20T19:41:58.972095269Z,true,2026-01-20T19:41:58.972095269Z,ended,2026-01-20T19:44:44.355794909Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.534332695Z,CG_selfish,2026-01-20T19:16:23.534332695Z
01KFEDCCR4073A3NGJT64H8104,,,01KFEDCCQHYNX4NRQZ9PZZ2SNP,2026-01-20T19:16:23.940558807Z,false,2026-01-20T19:16:23.940558807Z,batch ended,2026-01-20T19:35:40.241401553Z,01KFEDCCSEZDMJCDSSRKVPVA43,2026-01-20T19:16:23.985037093Z,,,,,,,false,2026-01-20T19:16:23.940558807Z,,,terminated,2026-01-20T19:35:40.241401553Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.940558807Z,CG_selfish,2026-01-20T19:16:23.940558807Z
01KFEHA1QMX5DYGHPSSSP2RXXX,2,2026-01-20T20:32:41.393519365Z,01KFEHA1MRJDJA6FNTED28Z8HF,2026-01-20T20:25:01.429030508Z,true,2026-01-20T20:35:09.600257301Z,end of game,2026-01-20T20:35:09.62429997Z,01KFEHA1V4GK13SMQGQTAKNTWV,2026-01-20T20:25:01.545798916Z,01KFEHQ0162642VCRS59PYB03E,2026-01-20T20:32:05.676042777Z,12,2026-01-20T20:32:41.468257143Z,null,2026-01-20T20:35:09.600257301Z,true,2026-01-20T20:32:41.393519365Z,true,2026-01-20T20:32:41.393519365Z,ended,2026-01-20T20:35:09.62429997Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.429030508Z,noCG_cooperate,2026-01-20T20:25:01.429030508Z
01KFEHA1R32D8V3SKQA6BEDXA8,2,2026-01-20T20:28:28.705129278Z,01KFEHA1MRJDJA6FNTED28Z8HF,2026-01-20T20:25:01.443368322Z,true,2026-01-20T20:31:12.096869342Z,end of game,2026-01-20T20:31:12.124611555Z,01KFEHA1XV8VTRAMMD5WM3XXJY,2026-01-20T20:25:01.63075442Z,01KFEHG03SWRPJ11189F5231CB,2026-01-20T20:28:16.3844191Z,12,2026-01-20T20:28:28.783052756Z,null,2026-01-20T20:31:12.096869342Z,true,2026-01-20T20:28:28.705129278Z,true,2026-01-20T20:28:28.705129278Z,ended,2026-01-20T20:31:12.124611555Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.443368322Z,noCG_selfish,2026-01-20T20:25:01.443368322Z
01KFEHAM45R1366856G6A2WGHZ,2,2026-01-20T20:43:12.856949452Z,01KFEHAM0SBSN9QYCK4NGJTWCC,2026-01-20T20:25:20.261163434Z,true,2026-01-20T20:48:47.556737183Z,end of game,2026-01-20T20:48:47.605164301Z,01KFEHAM76370SGZXKGQVKPH2R,2026-01-20T20:25:20.361654817Z,01KFEJB7QFQ5GMC9CP4R35WE5E,2026-01-20T20:43:08.918378256Z,12,2026-01-20T20:43:12.97426065Z,null,2026-01-20T20:48:47.556737183Z,true,2026-01-20T20:43:12.856949452Z,true,2026-01-20T20:43:12.856949452Z,ended,2026-01-20T20:48:47.605164301Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:20.261163434Z,noCG_cooperate,2026-01-20T20:25:20.261163434Z
01KFEJ5EA7VXFPKNKHCS7D0Y4Z,2,2026-01-20T20:52:19.798473783Z,01KFEJ5E832Q64ZNG3ZKPXGHJ5,2026-01-20T20:39:59.047371331Z,true,2026-01-20T20:56:14.174131301Z,disconnected,2026-01-20T20:56:14.07127662Z,01KFEJ5EGK8KKJXZHXE3VSY3CK,2026-01-20T20:39:59.254589727Z,01KFEJVJE5KP9JNKQJ4EM6GZ8Q,2026-01-20T20:52:04.174069468Z,12,2026-01-20T20:52:20.229245309Z,null,2026-01-20T20:56:14.174131301Z,true,2026-01-20T20:52:19.798473783Z,true,2026-01-20T20:52:19.798473783Z,ended,2026-01-20T20:56:14.07127662Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:59.047371331Z,noCG_selfish,2026-01-20T20:39:59.047371331Z
01KFEDC9FGZ2QQQ39YDAAVXSM4,2,2026-01-20T20:27:46.323561909Z,01KFEDC9EK94N2WNCHE5RRQHCJ,2026-01-20T19:16:20.59295352Z,true,2026-01-20T20:31:13.758945154Z,disconnected,2026-01-20T20:31:13.711146346Z,01KFEDC9GNW84G7VKWEZ1RV3Z3,2026-01-20T19:16:20.632245064Z,01KFEHE2P20WDED7VAN4VRJRZN,2026-01-20T20:27:13.480169151Z,12,2026-01-20T20:27:46.435718159Z,null,2026-01-20T20:31:13.758945154Z,true,2026-01-20T20:27:46.323561909Z,true,2026-01-20T20:27:46.323561909Z,ended,2026-01-20T20:31:13.711146346Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:20.59295352Z,noCG_selfish,2026-01-20T19:16:20.59295352Z
01KFEDC9FHECNJXE9XQY06NB5G,2,2026-01-20T19:54:43.873960873Z,01KFEDC9EK94N2WNCHE5RRQHCJ,2026-01-20T19:16:20.593694663Z,true,2026-01-20T19:55:38.722074952Z,disconnected,2026-01-20T19:55:38.694143339Z,01KFEDC9HF31MWJXEGT88VSZCB,2026-01-20T19:16:20.658565047Z,01KFEFGFNWGCD6QFF736S48GDT,2026-01-20T19:53:35.169008937Z,12,2026-01-20T19:54:43.933714563Z,null,2026-01-20T19:55:38.722074952Z,true,2026-01-20T19:54:43.873960873Z,true,2026-01-20T19:54:43.873960873Z,ended,2026-01-20T19:55:38.694143339Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:20.593694663Z,CG_selfish,2026-01-20T19:16:20.593694663Z
01KFEDCB197E7YMN5STVXKHS22,2,2026-01-20T19:28:27.478745639Z,01KFEDCB0G5KS91T4MD9JTDSA4,2026-01-20T19:16:22.185519462Z,true,2026-01-20T19:31:05.735497478Z,end of game,2026-01-20T19:31:05.747508588Z,01KFEDCB3J3043YFNNH27AV8SS,2026-01-20T19:16:22.26062123Z,01KFEE009QGWVHCKAY2MHJASGW,2026-01-20T19:27:06.556611787Z,12,2026-01-20T19:28:27.515571729Z,null,2026-01-20T19:31:05.735497478Z,true,2026-01-20T19:28:27.478745639Z,true,2026-01-20T19:28:27.478745639Z,ended,2026-01-20T19:31:05.747508588Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:22.185519462Z,noCG_cooperate,2026-01-20T19:16:22.185519462Z
01KFEDCCBAMXNHYHJVMT0BQ1RV,2,2026-01-20T19:43:57.385038899Z,01KFEDCCAW3ZY6KSKNHTKZ971F,2026-01-20T19:16:23.530425066Z,true,2026-01-20T19:50:00.456792421Z,disconnected,2026-01-20T19:50:00.368893096Z,01KFEDCCC5JTQ35RTJFWZPBAZ8,2026-01-20T19:16:23.559969817Z,01KFEERRPSNBPPZJS25A31H1XX,2026-01-20T19:40:37.982211151Z,12,2026-01-20T19:43:57.473079008Z,null,2026-01-20T19:50:00.456792421Z,true,2026-01-20T19:43:57.385038899Z,true,2026-01-20T19:43:57.385038899Z,ended,2026-01-20T19:50:00.368893096Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.530425066Z,CG_cooperate,2026-01-20T19:16:23.530425066Z
01KFEHA25QS717K28J0SK0Z44C,2,2026-01-20T20:36:41.263627001Z,01KFEHA20TFYVSSENV0N2723W5,2026-01-20T20:25:01.879562283Z,true,2026-01-20T20:39:34.581399673Z,disconnected,2026-01-20T20:39:34.506801717Z,01KFEHA28D4HMZY1PXZWM5X40E,2026-01-20T20:25:01.967381183Z,01KFEHXVVMFEN1H1K5T56DK35X,2026-01-20T20:35:50.779723281Z,12,2026-01-20T20:36:41.455712369Z,null,2026-01-20T20:39:34.581399673Z,true,2026-01-20T20:36:41.263627001Z,true,2026-01-20T20:36:41.263627001Z,ended,2026-01-20T20:39:34.506801717Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.879562283Z,CG_selfish,2026-01-20T20:25:01.879562283Z
01KFEJ5CR34Y85488XX0EC4SX7,2,2026-01-20T20:58:00.190296176Z,01KFEJ5CPJ5RGARFNN6Z0PCT4Q,2026-01-20T20:39:57.443260258Z,true,2026-01-20T21:00:04.809154313Z,disconnected,2026-01-20T21:00:04.675549134Z,01KFEJ5CXPB0YWEEG8Z0X18QQ7,2026-01-20T20:39:57.62647039Z,01KFEK5V42HAMDNYSHX1KBPAWX,2026-01-20T20:57:40.751866551Z,12,2026-01-20T20:58:00.665436427Z,null,2026-01-20T21:00:04.809154313Z,true,2026-01-20T20:58:00.190296176Z,true,2026-01-20T20:58:00.190296176Z,ended,2026-01-20T21:00:04.675549134Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:57.443260258Z,CG_cooperate,2026-01-20T20:39:57.443260258Z
01KFEDCAW2V37VTG7M42E7BY59,,,01KFEDCAVEZK3QD8ZFC2PP83WE,2026-01-20T19:16:22.018917104Z,false,2026-01-20T19:16:22.018917104Z,shared lobby timeout,2026-01-20T20:02:04.871996928Z,01KFEDCAY7NB5MFAXJTZ505PQT,2026-01-20T19:16:22.088641428Z,01KFEFPWF08HBRJ4KJ70GS0NBP,2026-01-20T19:57:04.876346218Z,,,,,false,2026-01-20T19:16:22.018917104Z,,,failed,2026-01-20T20:02:04.871996928Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:22.018917104Z,noCG_selfish,2026-01-20T19:16:22.018917104Z
01KFEJ5D5EZSQZ1FHTABW8Z6HQ,,,01KFEJ5D47V2DPV4P7KW69CWA7,2026-01-20T20:39:57.870560881Z,false,2026-01-20T20:39:57.870560881Z,,,01KFEJ5D8YPC3AZW0V6G6SRMDX,2026-01-20T20:39:57.986493922Z,01KFEK9XCJSJA2V8YSQCV3JDG7,2026-01-20T20:59:54.139909635Z,,,,,false,2026-01-20T20:39:57.870560881Z,,,,,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:57.870560881Z,CG_cooperate,2026-01-20T20:39:57.870560881Z
01KFEJ5DNDE8JNQCKKCXNMH9CD,,,01KFEJ5DKDD8ED3R70AXWWV7TA,2026-01-20T20:39:58.38190282Z,false,2026-01-20T20:39:58.38190282Z,,,01KFEJ5DT95RYSKWE0ZA79TAC2,2026-01-20T20:39:58.541762819Z,,,,,,,false,2026-01-20T20:39:58.38190282Z,,,,,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:58.38190282Z,CG_cooperate,2026-01-20T20:39:58.38190282Z
01KFEDCB15BD0TYD7H0V6YZGSZ,2,2026-01-20T19:32:21.178465592Z,01KFEDCB0G5KS91T4MD9JTDSA4,2026-01-20T19:16:22.181734498Z,true,2026-01-20T19:36:11.132718286Z,end of game,2026-01-20T19:36:11.14603836Z,01KFEDCB323TY2GT1V5C0DFG53,2026-01-20T19:16:22.244851592Z,01KFEE9F7HEMQMJ0WSCGJ13P78,2026-01-20T19:32:16.758933347Z,12,2026-01-20T19:32:21.260745235Z,null,2026-01-20T19:36:11.132718286Z,true,2026-01-20T19:32:21.178465592Z,true,2026-01-20T19:32:21.178465592Z,ended,2026-01-20T19:36:11.14603836Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:22.181734498Z,noCG_selfish,2026-01-20T19:16:22.181734498Z
01KFEDCCHH44R979H37GT2B68J,2,2026-01-20T19:52:12.890992089Z,01KFEDCCH0VMFH7P25F40PD43N,2026-01-20T19:16:23.72971903Z,true,2026-01-20T19:54:29.864752079Z,end of game,2026-01-20T19:54:29.885828485Z,01KFEDCCJY4QQMA6MY2B858CY7,2026-01-20T19:16:23.776057105Z,01KFEFCGFD84S0MR4Z0D8P3PJ6,2026-01-20T19:51:24.91597684Z,12,2026-01-20T19:52:12.948893367Z,null,2026-01-20T19:54:29.864752079Z,true,2026-01-20T19:52:12.890992089Z,true,2026-01-20T19:52:12.890992089Z,ended,2026-01-20T19:54:29.885828485Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.72971903Z,CG_selfish,2026-01-20T19:16:23.72971903Z
01KFEHA1QYV2E8SAEFNEHYNVTN,2,2026-01-20T20:33:30.005997384Z,01KFEHA1MRJDJA6FNTED28Z8HF,2026-01-20T20:25:01.438486673Z,true,2026-01-20T20:36:57.953122058Z,end of game,2026-01-20T20:36:57.981210189Z,01KFEHA1WEFY08ZG8XW1X2M7X3,2026-01-20T20:25:01.585625397Z,01KFEHS0QER31548Y9A99Z5VQR,2026-01-20T20:33:11.922653649Z,12,2026-01-20T20:33:30.216612255Z,null,2026-01-20T20:36:57.953122058Z,true,2026-01-20T20:33:30.005997384Z,true,2026-01-20T20:33:30.005997384Z,ended,2026-01-20T20:36:57.981210189Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.438486673Z,CG_selfish,2026-01-20T20:25:01.438486673Z
01KFEHA25S6PYJD4DSX1VJG5FE,2,2026-01-20T20:38:56.860130521Z,01KFEHA20TFYVSSENV0N2723W5,2026-01-20T20:25:01.881510175Z,true,2026-01-20T20:43:19.635378499Z,end of game,2026-01-20T20:43:19.674076227Z,01KFEHA29F9XNV1M60RJ2CKS1R,2026-01-20T20:25:02.001754025Z,01KFEJ0AQJ7D56MSEWW8ZY920S,2026-01-20T20:37:11.543037127Z,12,2026-01-20T20:38:56.949471953Z,null,2026-01-20T20:43:19.635378499Z,true,2026-01-20T20:38:56.860130521Z,true,2026-01-20T20:38:56.860130521Z,ended,2026-01-20T20:43:19.674076227Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.881510175Z,noCG_cooperate,2026-01-20T20:25:01.881510175Z
01KFEJ5D6TNJMBKPJMAENEXHMP,,,01KFEJ5D47V2DPV4P7KW69CWA7,2026-01-20T20:39:57.914058096Z,false,2026-01-20T20:39:57.914058096Z,,,01KFEJ5DG3DZ8WMTBGA7Y4AYX0,2026-01-20T20:39:58.215460669Z,,,,,,,false,2026-01-20T20:39:57.914058096Z,,,,,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:57.914058096Z,noCG_cooperate,2026-01-20T20:39:57.914058096Z
01KFEHAMB21FYRXZN71VHCADQA,2,2026-01-20T20:50:00.982184772Z,01KFEHAM72H3ZNN8G0T2BCT79K,2026-01-20T20:25:20.482847388Z,true,2026-01-20T20:54:59.521274115Z,disconnected,2026-01-20T20:54:59.398117708Z,01KFEHAMDXGF70FH5Z5M6ZYBK6,2026-01-20T20:25:20.576887381Z,01KFEJNX1J7JF1NV2W623FS6N0,2026-01-20T20:48:58.425363698Z,12,2026-01-20T20:50:01.982932661Z,null,2026-01-20T20:54:59.521274115Z,true,2026-01-20T20:50:00.982184772Z,true,2026-01-20T20:50:00.982184772Z,ended,2026-01-20T20:54:59.398117708Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:20.482847388Z,noCG_selfish,2026-01-20T20:25:20.482847388Z
01KFEDCAVXCN1BR0PV518R81QD,2,2026-01-20T19:52:19.441170975Z,01KFEDCAVEZK3QD8ZFC2PP83WE,2026-01-20T19:16:22.013692179Z,true,2026-01-20T19:56:28.409636009Z,disconnected,2026-01-20T19:56:28.376191677Z,01KFEDCAWN1Z3884R89ESHZV0B,2026-01-20T19:16:22.039396622Z,01KFEFE0YBSH4Q9F17R13TNW1C,2026-01-20T19:52:14.545866398Z,12,2026-01-20T19:52:19.510057814Z,null,2026-01-20T19:56:28.409636009Z,true,2026-01-20T19:52:19.441170975Z,true,2026-01-20T19:52:19.441170975Z,ended,2026-01-20T19:56:28.376191677Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:22.013692179Z,CG_cooperate,2026-01-20T19:16:22.013692179Z
01KFEDCB86CRTSSJ6JG7B2HS7E,2,2026-01-20T19:36:39.430330747Z,01KFEDCB7P38BTZ4ACVDP6P0XN,2026-01-20T19:16:22.406594998Z,true,2026-01-20T19:38:10.910875114Z,disconnected,2026-01-20T19:38:10.879242097Z,01KFEDCBCFATHQECJW9J8NP711,2026-01-20T19:16:22.545085663Z,01KFEE9ZENEVEGRCHGJCB7KVKZ,2026-01-20T19:32:33.369657115Z,12,2026-01-20T19:36:39.475343773Z,null,2026-01-20T19:38:10.910875114Z,true,2026-01-20T19:36:39.430330747Z,true,2026-01-20T19:36:39.430330747Z,ended,2026-01-20T19:38:10.879242097Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:22.406594998Z,noCG_cooperate,2026-01-20T19:16:22.406594998Z
01KFEDCCR5FQASZMM0M7A82D19,,,01KFEDCCQHYNX4NRQZ9PZZ2SNP,2026-01-20T19:16:23.94171517Z,false,2026-01-20T19:16:23.94171517Z,batch ended,2026-01-20T19:35:40.241401553Z,01KFEDCCV7A8V0BT2GHCB5208R,2026-01-20T19:16:24.048387866Z,,,,,,,false,2026-01-20T19:16:23.94171517Z,,,terminated,2026-01-20T19:35:40.241401553Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.94171517Z,CG_cooperate,2026-01-20T19:16:23.94171517Z
01KFEHA1GDXTPSA0SX8CRPX47C,2,2026-01-20T20:31:26.072115303Z,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:25:01.197287924Z,true,2026-01-20T20:33:44.848511638Z,end of game,2026-01-20T20:33:44.872775958Z,01KFEHA1JWS4ZC9ZDRXMM0FZVP,2026-01-20T20:25:01.279425392Z,01KFEHK07QF5JF7FMKAS8TA6Z5,2026-01-20T20:29:54.81153673Z,12,2026-01-20T20:31:26.136940392Z,null,2026-01-20T20:33:44.848511638Z,true,2026-01-20T20:31:26.072115303Z,true,2026-01-20T20:31:26.072115303Z,ended,2026-01-20T20:33:44.872775958Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.197287924Z,CG_cooperate,2026-01-20T20:25:01.197287924Z
01KFEHA1Z72TJ9J0QENR016CFN,2,2026-01-20T20:36:28.147190789Z,01KFEHA1W0DBA89GCQ87GA4EG5,2026-01-20T20:25:01.67107629Z,true,2026-01-20T20:38:55.666845525Z,end of game,2026-01-20T20:38:55.694839777Z,01KFEHA2271C0KV0JD6CKKMVVP,2026-01-20T20:25:01.769926244Z,01KFEHV9455VRSYBFTB77JM2JX,2026-01-20T20:34:26.059629105Z,12,2026-01-20T20:36:28.352700165Z,null,2026-01-20T20:38:55.666845525Z,true,2026-01-20T20:36:28.147190789Z,true,2026-01-20T20:36:28.147190789Z,ended,2026-01-20T20:38:55.694839777Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.67107629Z,noCG_cooperate,2026-01-20T20:25:01.67107629Z
01KFEHA1ZSVYK8DGYZZSV53FQM,2,2026-01-20T20:35:20.955247133Z,01KFEHA1W0DBA89GCQ87GA4EG5,2026-01-20T20:25:01.689752385Z,true,2026-01-20T20:39:58.292491895Z,end of game,2026-01-20T20:39:58.344767912Z,01KFEHA24RWF9ZY5XDEA5R43RZ,2026-01-20T20:25:01.850993535Z,01KFEHWG7103701P8HD4H3QGA7,2026-01-20T20:35:06.085986793Z,12,2026-01-20T20:35:21.114174231Z,null,2026-01-20T20:39:58.292491895Z,true,2026-01-20T20:35:20.955247133Z,true,2026-01-20T20:35:20.955247133Z,ended,2026-01-20T20:39:58.344767912Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.689752385Z,CG_selfish,2026-01-20T20:25:01.689752385Z
01KFEJ5C9822567XDA8A9QG0G3,2,2026-01-20T20:54:52.516921711Z,01KFEJ5C7H3Z5SGPPT0TCGAEB2,2026-01-20T20:39:56.968860125Z,true,2026-01-20T20:58:47.439326461Z,end of game,2026-01-20T20:58:47.540166049Z,01KFEJ5CE53EW64FVE7NVPZCFZ,2026-01-20T20:39:57.128549819Z,01KFEJYB71H6MDCCANZYJACVH6,2026-01-20T20:53:35.084836087Z,12,2026-01-20T20:54:52.768250108Z,null,2026-01-20T20:58:47.439326461Z,true,2026-01-20T20:54:52.516921711Z,true,2026-01-20T20:54:52.516921711Z,ended,2026-01-20T20:58:47.540166049Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:56.968860125Z,CG_selfish,2026-01-20T20:39:56.968860125Z
01KFEJ5C9GH4AY8ZGH2GW9N320,2,2026-01-20T20:49:12.722584221Z,01KFEJ5C7H3Z5SGPPT0TCGAEB2,2026-01-20T20:39:56.976543571Z,true,2026-01-20T20:50:48.491584773Z,disconnected,2026-01-20T20:50:48.346752513Z,01KFEJ5CK23FGR0J3QTMZ2AG7R,2026-01-20T20:39:57.284966277Z,01KFEJHW3E82B1F4F3ENQQNNER,2026-01-20T20:46:46.387990125Z,12,2026-01-20T20:49:13.183715535Z,null,2026-01-20T20:50:48.491584773Z,true,2026-01-20T20:49:12.722584221Z,true,2026-01-20T20:49:12.722584221Z,ended,2026-01-20T20:50:48.346752513Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:56.976543571Z,noCG_cooperate,2026-01-20T20:39:56.976543571Z
01KFEDCAVZJC7DD4AH1RF6NR9W,2,2026-01-20T19:53:08.912668272Z,01KFEDCAVEZK3QD8ZFC2PP83WE,2026-01-20T19:16:22.015995664Z,true,2026-01-20T19:55:54.249203331Z,end of game,2026-01-20T19:55:54.263076553Z,01KFEDCAX4B1XA7666EJ8YYHW6,2026-01-20T19:16:22.054750024Z,01KFEFEJ8ZK3MF5QNF29CXF4N1,2026-01-20T19:52:32.293117606Z,12,2026-01-20T19:53:08.979135258Z,null,2026-01-20T19:55:54.249203331Z,true,2026-01-20T19:53:08.912668272Z,true,2026-01-20T19:53:08.912668272Z,ended,2026-01-20T19:55:54.263076553Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:22.015995664Z,CG_selfish,2026-01-20T19:16:22.015995664Z
01KFEDCB82NKQJQB7S8M7PN58J,2,2026-01-20T19:30:58.414159622Z,01KFEDCB7P38BTZ4ACVDP6P0XN,2026-01-20T19:16:22.402407209Z,true,2026-01-20T19:33:13.652766601Z,disconnected,2026-01-20T19:33:13.619550284Z,01KFEDCB8WJ78WYJX7S5THSXE9,2026-01-20T19:16:22.431129769Z,01KFEE60BAGGCMNW7EMN0ME16K,2026-01-20T19:30:23.216332545Z,12,2026-01-20T19:30:58.455291071Z,null,2026-01-20T19:33:13.652766601Z,true,2026-01-20T19:30:58.414159622Z,true,2026-01-20T19:30:58.414159622Z,ended,2026-01-20T19:33:13.619550284Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:22.402407209Z,CG_cooperate,2026-01-20T19:16:22.402407209Z
