id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,roundIndex,roundIndexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01KFEHA1GK3DQ7TRWFWA7J267H,2,2026-01-20T20:27:55.751093036Z,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:25:01.203203408Z,true,2026-01-20T20:30:35.687288352Z,end of game,2026-01-20T20:30:35.707199604Z,01KFEHA1M0N2A086XYW23BJPZW,2026-01-20T20:25:01.315569718Z,01KFEHF8784NB280NY7DSD632Z,2026-01-20T20:27:51.918351474Z,12,2026-01-20T20:27:55.80912755Z,null,2026-01-20T20:30:35.687288352Z,true,2026-01-20T20:27:55.751093036Z,true,2026-01-20T20:27:55.751093036Z,ended,2026-01-20T20:30:35.707199604Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.203203408Z,noCG_selfish,2026-01-20T20:25:01.203203408Z
01KFEHA1GPSKM8FTTA039GX2FE,2,2026-01-20T20:32:57.688619441Z,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:25:01.206101715Z,true,2026-01-20T20:37:02.524741789Z,end of game,2026-01-20T20:37:02.553547387Z,01KFEHA1N5J6AN41BW88NCP265,2026-01-20T20:25:01.352586715Z,01KFEHPKJYM5JN8JCEFYRCG5AY,2026-01-20T20:31:52.931988929Z,12,2026-01-20T20:32:57.750686974Z,null,2026-01-20T20:37:02.524741789Z,true,2026-01-20T20:32:57.688619441Z,true,2026-01-20T20:32:57.688619441Z,ended,2026-01-20T20:37:02.553547387Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.206101715Z,CG_selfish,2026-01-20T20:25:01.206101715Z
01KFEJ5D6TNJMBKPJMAENEXHMP,2,2026-01-20T21:04:17.317119404Z,01KFEJ5D47V2DPV4P7KW69CWA7,2026-01-20T20:39:57.914058096Z,true,2026-01-20T21:11:10.769300923Z,end of game,2026-01-20T21:11:10.945745028Z,01KFEJ5DG3DZ8WMTBGA7Y4AYX0,2026-01-20T20:39:58.215460669Z,01KFEKFS4H342R6RBM30X1HCBN,2026-01-20T21:03:06.394977569Z,12,2026-01-20T21:04:22.578160213Z,null,2026-01-20T21:11:10.769300923Z,true,2026-01-20T21:04:17.317119404Z,true,2026-01-20T21:04:17.317119404Z,ended,2026-01-20T21:11:10.945745028Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:57.914058096Z,noCG_cooperate,2026-01-20T20:39:57.914058096Z
01KFEKP9HT65C7N3DPWEN904QP,,,01KFEKP8Q074SQPRS20YJEHHNT,2026-01-20T21:06:39.80249188Z,false,2026-01-20T21:06:39.80249188Z,,,01KFEKPC7Q586CRFE716PQVA5Q,2026-01-20T21:06:42.561024453Z,,,,,,,false,2026-01-20T21:06:39.80249188Z,,,,,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:06:39.80249188Z,noCG_cooperate,2026-01-20T21:06:39.80249188Z
01KFEMKTRR7QD3119009WY4FDZ,,,01KFEMKFJ0DS96JFVBDWGQKE1B,2026-01-20T21:22:47.704582532Z,false,2026-01-20T21:22:47.704582532Z,,,01KFEMM3B227ZGM8A34K5DPSEJ,2026-01-20T21:22:56.495407462Z,,,,,,,false,2026-01-20T21:22:47.704582532Z,,,,,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:22:47.704582532Z,noCG_selfish,2026-01-20T21:22:47.704582532Z
01KFEDCCBAMXNHYHJVMT0BQ1RV,2,2026-01-20T19:43:57.385038899Z,01KFEDCCAW3ZY6KSKNHTKZ971F,2026-01-20T19:16:23.530425066Z,true,2026-01-20T19:50:00.456792421Z,disconnected,2026-01-20T19:50:00.368893096Z,01KFEDCCC5JTQ35RTJFWZPBAZ8,2026-01-20T19:16:23.559969817Z,01KFEERRPSNBPPZJS25A31H1XX,2026-01-20T19:40:37.982211151Z,12,2026-01-20T19:43:57.473079008Z,null,2026-01-20T19:50:00.456792421Z,true,2026-01-20T19:43:57.385038899Z,true,2026-01-20T19:43:57.385038899Z,ended,2026-01-20T19:50:00.368893096Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.530425066Z,CG_cooperate,2026-01-20T19:16:23.530425066Z
01KFEDCCR4073A3NGJT64H8104,,,01KFEDCCQHYNX4NRQZ9PZZ2SNP,2026-01-20T19:16:23.940558807Z,false,2026-01-20T19:16:23.940558807Z,batch ended,2026-01-20T19:35:40.241401553Z,01KFEDCCSEZDMJCDSSRKVPVA43,2026-01-20T19:16:23.985037093Z,,,,,,,false,2026-01-20T19:16:23.940558807Z,,,terminated,2026-01-20T19:35:40.241401553Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.940558807Z,CG_selfish,2026-01-20T19:16:23.940558807Z
01KFEJ5C8N149KF44PHZZN9T4C,2,2026-01-20T20:55:38.34239851Z,01KFEJ5C7H3Z5SGPPT0TCGAEB2,2026-01-20T20:39:56.949392309Z,true,2026-01-20T20:58:47.376796648Z,disconnected,2026-01-20T20:58:47.024025165Z,01KFEJ5CBY494Z32MSYHCZ8AFX,2026-01-20T20:39:57.059160553Z,01KFEJXSVJ6PGCVGKXZ91VYGNG,2026-01-20T20:53:17.308965509Z,12,2026-01-20T20:55:38.558412879Z,null,2026-01-20T20:58:47.376796648Z,true,2026-01-20T20:55:38.34239851Z,true,2026-01-20T20:55:38.34239851Z,ended,2026-01-20T20:58:47.024025165Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:56.949392309Z,CG_cooperate,2026-01-20T20:39:56.949392309Z
01KFEKPAP1XPK4QSW1KJNK1EA8,,,01KFEKP90DN3N51AVE1856PVFP,2026-01-20T21:06:40.961446773Z,false,2026-01-20T21:06:40.961446773Z,shared lobby timeout,2026-01-20T21:46:09.136999675Z,01KFEKPD4Z67VZ4DD3NDYM9KWX,2026-01-20T21:06:43.497266505Z,01KFENNEBWKEJW0GBKBXPYQMJY,2026-01-20T21:41:09.14188725Z,,,,,false,2026-01-20T21:06:40.961446773Z,,,failed,2026-01-20T21:46:09.136999675Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:06:40.961446773Z,CG_cooperate,2026-01-20T21:06:40.961446773Z
01KFEKPB2MD43HRXJ5S36AZP95,2,2026-01-20T21:23:23.015426958Z,01KFEKP9631FDC5MHAJ7BGRGH7,2026-01-20T21:06:41.364955768Z,true,2026-01-20T21:30:28.418248179Z,end of game,2026-01-20T21:30:29.191289785Z,01KFEKPEGTGRQ6GQTZGNXHP14T,2026-01-20T21:06:44.899550173Z,01KFEMKD0AW2JS2X37DVZDPGZE,2026-01-20T21:22:33.620853061Z,12,2026-01-20T21:23:23.667394339Z,null,2026-01-20T21:30:28.418248179Z,true,2026-01-20T21:23:23.015426958Z,true,2026-01-20T21:23:23.015426958Z,ended,2026-01-20T21:30:29.191289785Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:06:41.364955768Z,noCG_selfish,2026-01-20T21:06:41.364955768Z
01KFEKHWZEPZZY95F2XW7M1MFP,2,2026-01-20T21:07:06.775209878Z,01KFEKHPC1MSE3FJ7DBY2FGY2F,2026-01-20T21:04:15.85484562Z,true,2026-01-20T21:14:36.47576896Z,end of game,2026-01-20T21:14:36.571023008Z,01KFEKJ10FNWG8ADJDC0RMJF01,2026-01-20T21:04:19.994244927Z,01KFEKPAVJX6ED0K2BDM8FE5MR,2026-01-20T21:06:41.151047694Z,12,2026-01-20T21:07:07.8247441Z,null,2026-01-20T21:14:36.47576896Z,true,2026-01-20T21:07:06.775209878Z,true,2026-01-20T21:07:06.775209878Z,ended,2026-01-20T21:14:36.571023008Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:15.85484562Z,CG_cooperate,2026-01-20T21:04:15.85484562Z
01KFEMKRGY741ZTHCSS1F06WG3,,,01KFEMKF0GR6CF0MEQZS4M5Z1Y,2026-01-20T21:22:45.406630917Z,false,2026-01-20T21:22:45.406630917Z,,,01KFEMM1YH25EKVGDJ0A8K4WMJ,2026-01-20T21:22:55.07073998Z,,,,,,,false,2026-01-20T21:22:45.406630917Z,,,,,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:22:45.406630917Z,noCG_cooperate,2026-01-20T21:22:45.406630917Z
01KFEDCB197E7YMN5STVXKHS22,2,2026-01-20T19:28:27.478745639Z,01KFEDCB0G5KS91T4MD9JTDSA4,2026-01-20T19:16:22.185519462Z,true,2026-01-20T19:31:05.735497478Z,end of game,2026-01-20T19:31:05.747508588Z,01KFEDCB3J3043YFNNH27AV8SS,2026-01-20T19:16:22.26062123Z,01KFEE009QGWVHCKAY2MHJASGW,2026-01-20T19:27:06.556611787Z,12,2026-01-20T19:28:27.515571729Z,null,2026-01-20T19:31:05.735497478Z,true,2026-01-20T19:28:27.478745639Z,true,2026-01-20T19:28:27.478745639Z,ended,2026-01-20T19:31:05.747508588Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:22.185519462Z,noCG_cooperate,2026-01-20T19:16:22.185519462Z
01KFEDCB82NKQJQB7S8M7PN58J,2,2026-01-20T19:30:58.414159622Z,01KFEDCB7P38BTZ4ACVDP6P0XN,2026-01-20T19:16:22.402407209Z,true,2026-01-20T19:33:13.652766601Z,disconnected,2026-01-20T19:33:13.619550284Z,01KFEDCB8WJ78WYJX7S5THSXE9,2026-01-20T19:16:22.431129769Z,01KFEE60BAGGCMNW7EMN0ME16K,2026-01-20T19:30:23.216332545Z,12,2026-01-20T19:30:58.455291071Z,null,2026-01-20T19:33:13.652766601Z,true,2026-01-20T19:30:58.414159622Z,true,2026-01-20T19:30:58.414159622Z,ended,2026-01-20T19:33:13.619550284Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:22.402407209Z,CG_cooperate,2026-01-20T19:16:22.402407209Z
01KFEHA1GRK7A014NXTNRF457G,2,2026-01-20T20:32:01.055593481Z,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:25:01.208700613Z,true,2026-01-20T20:36:57.476374959Z,end of game,2026-01-20T20:36:57.505267326Z,01KFEHA1PFYYF70QWPRPFYHVQR,2026-01-20T20:25:01.39449721Z,01KFEHMXZ845M65XAW2EQSD5AE,2026-01-20T20:30:58.033918222Z,12,2026-01-20T20:32:01.187301452Z,null,2026-01-20T20:36:57.476374959Z,true,2026-01-20T20:32:01.055593481Z,true,2026-01-20T20:32:01.055593481Z,ended,2026-01-20T20:36:57.505267326Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.208700613Z,noCG_cooperate,2026-01-20T20:25:01.208700613Z
01KFEKHW2KQMM6E7GG18D0G9TT,2,2026-01-20T21:06:54.139082014Z,01KFEKHP5PHVKCA3W59M54X4HD,2026-01-20T21:04:14.931130981Z,true,2026-01-20T21:13:51.483562077Z,end of game,2026-01-20T21:13:51.609703542Z,01KFEKJ0CNM53075QZ368K6941,2026-01-20T21:04:19.358745099Z,01KFEKP6SGEKCTZJ26S38ME05B,2026-01-20T21:06:36.991837087Z,12,2026-01-20T21:06:55.166998111Z,null,2026-01-20T21:13:51.483562077Z,true,2026-01-20T21:06:54.139082014Z,true,2026-01-20T21:06:54.139082014Z,ended,2026-01-20T21:13:51.609703542Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:14.931130981Z,noCG_cooperate,2026-01-20T21:04:14.931130981Z
01KFEKHYGJVR6CTJ1VBD0SJDYW,2,2026-01-20T21:30:06.309541339Z,01KFEKHPXA861Q1DG96X1DM2E6,2026-01-20T21:04:17.426431155Z,true,2026-01-20T21:35:46.688377328Z,disconnected,2026-01-20T21:35:45.165413845Z,01KFEKJ621HCF2V1JA8C917E50,2026-01-20T21:04:25.165100695Z,01KFEN0PX1PA5F7351R7VEP8X5,2026-01-20T21:29:49.750588779Z,12,2026-01-20T21:30:07.775604237Z,null,2026-01-20T21:35:46.688377328Z,true,2026-01-20T21:30:06.309541339Z,true,2026-01-20T21:30:06.309541339Z,ended,2026-01-20T21:35:45.165413845Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:17.426431155Z,noCG_cooperate,2026-01-20T21:04:17.426431155Z
01KFEMKV00ZT4352FDZQAY6SVA,,,01KFEMKFJ0DS96JFVBDWGQKE1B,2026-01-20T21:22:47.936975306Z,false,2026-01-20T21:22:47.936975306Z,,,01KFEMM4057CPRQJ4JMQTCRA6Y,2026-01-20T21:22:57.170097234Z,,,,,,,false,2026-01-20T21:22:47.936975306Z,,,,,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:22:47.936975306Z,noCG_cooperate,2026-01-20T21:22:47.936975306Z
01KFEDC9FJ71R182N0TBJ82RHE,,,01KFEDC9EK94N2WNCHE5RRQHCJ,2026-01-20T19:16:20.594216759Z,false,2026-01-20T19:16:20.594216759Z,shared lobby timeout,2026-01-20T20:04:09.508730774Z,01KFEDC9J47MDHP7Q3N62WRWGG,2026-01-20T19:16:20.678581989Z,01KFEFTP5V9BJZJP7M8VXWJPZF,2026-01-20T19:59:09.505636712Z,,,,,false,2026-01-20T19:16:20.594216759Z,,,failed,2026-01-20T20:04:09.508730774Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:20.594216759Z,noCG_cooperate,2026-01-20T19:16:20.594216759Z
01KFEJ5CQQ00MKPGMA298B0BDM,2,2026-01-20T20:59:44.823692667Z,01KFEJ5CPJ5RGARFNN6Z0PCT4Q,2026-01-20T20:39:57.431841665Z,true,2026-01-20T21:04:35.918573348Z,end of game,2026-01-20T21:04:36.455338706Z,01KFEJ5CV89GGGQ2RM7N202DFE,2026-01-20T20:39:57.549417134Z,01KFEK9K1NH2GWDJ52FWQFNHFG,2026-01-20T20:59:43.549857782Z,12,2026-01-20T20:59:45.105896525Z,null,2026-01-20T21:04:35.918573348Z,true,2026-01-20T20:59:44.823692667Z,true,2026-01-20T20:59:44.823692667Z,ended,2026-01-20T21:04:36.455338706Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:57.431841665Z,noCG_cooperate,2026-01-20T20:39:57.431841665Z
01KFEKHYHJB14HYQ6WNW69M0EN,2,2026-01-20T21:33:15.455910756Z,01KFEKHPXA861Q1DG96X1DM2E6,2026-01-20T21:04:17.458393933Z,true,2026-01-20T21:37:43.119534181Z,end of game,2026-01-20T21:37:44.477518027Z,01KFEKJ68PDWTZYXKQ8R6CW8XS,2026-01-20T21:04:25.375723527Z,01KFEN63RTEWF664EW6W8ZBH3S,2026-01-20T21:32:46.771156112Z,12,2026-01-20T21:33:17.419612121Z,null,2026-01-20T21:37:43.119534181Z,true,2026-01-20T21:33:15.455910756Z,true,2026-01-20T21:33:15.455910756Z,ended,2026-01-20T21:37:44.477518027Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:17.458393933Z,CG_cooperate,2026-01-20T21:04:17.458393933Z
01KFEKP8SWACZ78Z101DJZ9YZX,2,2026-01-20T21:37:19.197175581Z,01KFEKP8JTD09P5KZK5HC45AYH,2026-01-20T21:06:39.036762278Z,true,2026-01-20T21:42:49.57677072Z,end of game,2026-01-20T21:42:49.739268511Z,01KFEKP9XAR79BA9A3M3BG8ZTK,2026-01-20T21:06:40.179374137Z,01KFENDA0BX98AX09QVPJVC7V0,2026-01-20T21:36:42.532516005Z,12,2026-01-20T21:37:20.533450509Z,null,2026-01-20T21:42:49.57677072Z,true,2026-01-20T21:37:19.197175581Z,true,2026-01-20T21:37:19.197175581Z,ended,2026-01-20T21:42:49.739268511Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:06:39.036762278Z,CG_cooperate,2026-01-20T21:06:39.036762278Z
01KFEKP9MJF4RSBV7M71HXBBPQ,,,01KFEKP8Q074SQPRS20YJEHHNT,2026-01-20T21:06:39.890146294Z,false,2026-01-20T21:06:39.890146294Z,,,01KFEKPCP2KXGVP6X4PJSFK1WX,2026-01-20T21:06:43.020694942Z,,,,,,,false,2026-01-20T21:06:39.890146294Z,,,,,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T21:06:39.890146294Z,CG_selfish,2026-01-20T21:06:39.890146294Z
01KFEKPASTY544K1HD16Y4MQPT,,,01KFEKP90DN3N51AVE1856PVFP,2026-01-20T21:06:41.08210867Z,false,2026-01-20T21:06:41.08210867Z,,,01KFEKPDNPE4E71X890JBXGMEB,2026-01-20T21:06:44.03325166Z,,,,,,,false,2026-01-20T21:06:41.08210867Z,,,,,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T21:06:41.08210867Z,CG_selfish,2026-01-20T21:06:41.08210867Z
01KFEKPBK09JJN8SWD3Q6ZN1H7,,,01KFEKP9D2Z06N5VQ3GT2K4M7H,2026-01-20T21:06:41.88826121Z,false,2026-01-20T21:06:41.88826121Z,,,01KFEKPG689R3K2803AFMRGD80,2026-01-20T21:06:46.611085256Z,,,,,,,false,2026-01-20T21:06:41.88826121Z,,,,,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:06:41.88826121Z,noCG_selfish,2026-01-20T21:06:41.88826121Z
01KFEMKW1EGVMY85KH04H02TH9,,,01KFEMKFT1H7SYGZMVPDJJCF0A,2026-01-20T21:22:49.006660169Z,false,2026-01-20T21:22:49.006660169Z,,,01KFEMM4RZW5ZV6P2MH60P04K1,2026-01-20T21:22:57.963692872Z,,,,,,,false,2026-01-20T21:22:49.006660169Z,,,,,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:22:49.006660169Z,CG_cooperate,2026-01-20T21:22:49.006660169Z
01KFEMKW5G0Z6G39GC59SKXXQ8,,,01KFEMKFT1H7SYGZMVPDJJCF0A,2026-01-20T21:22:49.136356298Z,false,2026-01-20T21:22:49.136356298Z,,,01KFEMM5DNBNK5J33Z3VE4PJVC,2026-01-20T21:22:58.627531716Z,,,,,,,false,2026-01-20T21:22:49.136356298Z,,,,,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:22:49.136356298Z,noCG_cooperate,2026-01-20T21:22:49.136356298Z
01KFEJ5D6ESPGXB2FQ6BSGAH02,2,2026-01-20T20:58:40.109205638Z,01KFEJ5D47V2DPV4P7KW69CWA7,2026-01-20T20:39:57.90296841Z,true,2026-01-20T21:01:16.284512234Z,disconnected,2026-01-20T21:01:16.096511712Z,01KFEJ5DDVTT6F80S6CJ3XMAVT,2026-01-20T20:39:58.143023868Z,01KFEK45GRCR06EFV5JQ5B5G03,2026-01-20T20:56:45.854680574Z,12,2026-01-20T20:58:40.229911893Z,null,2026-01-20T21:01:16.284512234Z,true,2026-01-20T20:58:40.109205638Z,true,2026-01-20T20:58:40.109205638Z,ended,2026-01-20T21:01:16.096511712Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:57.90296841Z,CG_selfish,2026-01-20T20:39:57.90296841Z
01KFEKPBBQPZ7PAS4SDP42MQZJ,2,2026-01-20T21:26:30.915054677Z,01KFEKP98SXWQCN47RMG8J9AT4,2026-01-20T21:06:41.655803768Z,true,2026-01-20T21:29:56.014988642Z,disconnected,2026-01-20T21:29:55.690280248Z,01KFEKPFF0GWM99Y67SJXAKGC9,2026-01-20T21:06:45.866588143Z,01KFEMNG2FAR03V9SQ3946KHKD,2026-01-20T21:23:42.299167621Z,12,2026-01-20T21:26:31.384641929Z,null,2026-01-20T21:29:56.014988642Z,true,2026-01-20T21:26:30.915054677Z,true,2026-01-20T21:26:30.915054677Z,ended,2026-01-20T21:29:55.690280248Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:06:41.655803768Z,noCG_selfish,2026-01-20T21:06:41.655803768Z
01KFEDC9FF7T49EPA99GZDGH84,2,2026-01-20T19:53:21.819219944Z,01KFEDC9EK94N2WNCHE5RRQHCJ,2026-01-20T19:16:20.591467982Z,true,2026-01-20T19:57:03.128745241Z,end of game,2026-01-20T19:57:03.142725278Z,01KFEDC9JPDYCGZ1YAN4EWV7XR,2026-01-20T19:16:20.696297267Z,01KFEFG0PB7PSDS0AE0P46D9M1,2026-01-20T19:53:19.824121647Z,12,2026-01-20T19:53:21.885667726Z,null,2026-01-20T19:57:03.128745241Z,true,2026-01-20T19:53:21.819219944Z,true,2026-01-20T19:53:21.819219944Z,ended,2026-01-20T19:57:03.142725278Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:20.591467982Z,CG_cooperate,2026-01-20T19:16:20.591467982Z
01KFEDCC2FPEHPAR4R0JHCHJDR,2,2026-01-20T19:24:30.046654449Z,01KFEDCC1ZHDDN3CP9JWF4PGTF,2026-01-20T19:16:23.247827362Z,true,2026-01-20T19:26:01.150840942Z,disconnected,2026-01-20T19:26:01.122865508Z,01KFEDCC42QBHFDM6G4DKR381F,2026-01-20T19:16:23.301046962Z,01KFEDSETN3VWQ98ZR7H3ZWQPN,2026-01-20T19:23:32.058758381Z,12,2026-01-20T19:24:30.089113888Z,null,2026-01-20T19:26:01.150840942Z,true,2026-01-20T19:24:30.046654449Z,true,2026-01-20T19:24:30.046654449Z,ended,2026-01-20T19:26:01.122865508Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.247827362Z,CG_cooperate,2026-01-20T19:16:23.247827362Z
01KFEDCCBDJ82W4YK2PN7VDTAX,2,2026-01-20T19:34:53.148677023Z,01KFEDCCAW3ZY6KSKNHTKZ971F,2026-01-20T19:16:23.53362164Z,true,2026-01-20T19:39:56.077985911Z,end of game,2026-01-20T19:39:56.091432298Z,01KFEDCCCTWBDENFPJMCA6WR5V,2026-01-20T19:16:23.581454297Z,01KFEEDKK4VD278DZ9P06BABTA,2026-01-20T19:34:32.298782458Z,12,2026-01-20T19:34:53.18934265Z,null,2026-01-20T19:39:56.077985911Z,true,2026-01-20T19:34:53.148677023Z,true,2026-01-20T19:34:53.148677023Z,ended,2026-01-20T19:39:56.091432298Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.53362164Z,noCG_selfish,2026-01-20T19:16:23.53362164Z
01KFEHA1ZNDEMMB0DK92YAW8BD,2,2026-01-20T20:29:10.321605118Z,01KFEHA1W0DBA89GCQ87GA4EG5,2026-01-20T20:25:01.685070254Z,true,2026-01-20T20:31:24.51275486Z,end of game,2026-01-20T20:31:24.534710225Z,01KFEHA23B411J9NJR9DSEVNCS,2026-01-20T20:25:01.806631647Z,01KFEHHM67A81FQXHVQEAC5K5B,2026-01-20T20:29:09.70869097Z,12,2026-01-20T20:29:10.458355511Z,null,2026-01-20T20:31:24.51275486Z,true,2026-01-20T20:29:10.321605118Z,true,2026-01-20T20:29:10.321605118Z,ended,2026-01-20T20:31:24.534710225Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.685070254Z,noCG_selfish,2026-01-20T20:25:01.685070254Z
01KFEDCB0ZXMACCYEFCBJD6NZ9,2,2026-01-20T19:26:07.109018135Z,01KFEDCB0G5KS91T4MD9JTDSA4,2026-01-20T19:16:22.17592752Z,true,2026-01-20T19:26:16.22032415Z,disconnected,2026-01-20T19:26:16.192252585Z,01KFEDCB1SPK6D3YJSM809Q084,2026-01-20T19:16:22.202774108Z,01KFEDXWDMZ50D37VJPWW6XCGY,2026-01-20T19:25:57.050046639Z,12,2026-01-20T19:26:07.150981144Z,null,2026-01-20T19:26:16.22032415Z,true,2026-01-20T19:26:07.109018135Z,true,2026-01-20T19:26:07.109018135Z,ended,2026-01-20T19:26:16.192252585Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:22.17592752Z,CG_cooperate,2026-01-20T19:16:22.17592752Z
01KFEDCCR5FQASZMM0M7A82D19,,,01KFEDCCQHYNX4NRQZ9PZZ2SNP,2026-01-20T19:16:23.94171517Z,false,2026-01-20T19:16:23.94171517Z,batch ended,2026-01-20T19:35:40.241401553Z,01KFEDCCV7A8V0BT2GHCB5208R,2026-01-20T19:16:24.048387866Z,,,,,,,false,2026-01-20T19:16:23.94171517Z,,,terminated,2026-01-20T19:35:40.241401553Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.94171517Z,CG_cooperate,2026-01-20T19:16:23.94171517Z
